,animeID,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score,name,source,producers,genre,studio
223,282,50,FALSE,2301,3665,12099,57,3681,7.34,Angel Heart,Manga,Aniplex,Action,TMS Entertainment
224,283,50,FALSE,1062,3318,15199,311,4367,7.72,Akage no Anne,Novel,unknown,Slice of Life,Nippon Animation
225,284,12,FALSE,3275,4028,9708,55,3794,7.1,Area 88 (TV),Manga,TV Asahi,Action,Group TAC
226,285,25,FALSE,4158,3072,17708,50,4736,6.86,Argento Soma,Original,unknown,Action,Sunrise
227,286,25,FALSE,3110,4452,7609,46,3538,7.14,B'T X,Manga,Tokyo Movie Shinsha,Adventure,TMS Entertainment
228,288,51,FALSE,4411,1376,66678,301,42088,6.8,Bakuten Shoot Beyblade,Manga,d-rights,Action,Madhouse
229,289,13,FALSE,5152,3341,15026,27,6213,6.64,Comic Party,Visual novel,KSS,Comedy,OLM
230,290,13,FALSE,960,2122,34469,373,13723,7.77,Seikai no Monshou,Light novel,Bandai Visual,Action,Sunrise
231,292,26,FALSE,3860,3275,15636,45,7357,6.94,Dear Boys,Manga,OB Planning,Drama,A.C.G.T.
232,295,13,FALSE,6409,5027,5613,9,1876,6.35,Divergence Eve 2: Misaki Chronicles,Original,Imagica,Adventure,Radix
233,296,38,FALSE,4317,3100,17403,45,6952,6.82,Dragon Drive,Manga,Bandai Visual,Action,Madhouse
234,297,12,FALSE,4462,1842,43776,66,20859,6.79,Grenadier: Hohoemi no Senshi,Manga,Shochiku,Action,Group TAC
235,299,4,FALSE,4950,2409,27684,36,13983,6.68,.hack//Liminality,Original,Bandai Visual,Game,Bee Train
236,300,4,FALSE,4043,2925,19400,81,9166,6.89,3x3 Eyes,Manga,Bandai Visual,Action,Toei Animation
237,301,13,FALSE,6502,5498,4482,5,1871,6.33,Cinderella Boy,Manga,Magic Bus,Action,unknown
238,302,26,FALSE,407,2569,24758,288,8539,8.13,Mirai Shounen Conan,Novel,unknown,Adventure,Nippon Animation
239,304,1,FALSE,1301,2141,33927,96,19067,7.62,Aa! Megami-sama! Movie,Original,Bandai Visual,Comedy,AIC
240,305,4,FALSE,8858,6632,2770,7,1047,5.52,Abashiri Ikka,Manga,Dynamic Planning,Action,Studio Pierrot
241,306,13,FALSE,2333,1463,60981,280,25406,7.33,Abenobashi Mahou?Shoutengai,Original,Dentsu,Comedy,Gainax
242,307,39,FALSE,7620,9448,723,0,278,6.03,Kerokko Demetan,Unknown,unknown,Kids,Tatsunoko Production
243,308,26,FALSE,3720,3430,14220,51,2688,6.99,Zettai Shounen,Original,Bandai Visual,Fantasy,Ajia-Do
244,309,13,FALSE,6903,5698,4095,7,1015,6.23,Akahori Gedou Hour Rabuge,Original,Lantis,Comedy,Radix
245,310,50,FALSE,7177,8098,1411,2,466,6.16,"Chiisana Obake Acchi, Kocchi, Socchi",Picture book,unknown,Comedy,Studio Pierrot
246,311,26,FALSE,3496,4764,6407,44,1530,7.04,Ace wo Nerae!,Manga,Tokyo Movie Shinsha,Sports,Madhouse
247,312,12,FALSE,5510,8710,1057,3,250,6.56,Ace wo Nerae!: Final Stage,Unknown,Tokyo Movie Shinsha,Action,unknown
248,313,1,FALSE,4154,7105,2236,6,935,6.86,Ace wo Nerae! (1979),Unknown,unknown,Sports,Madhouse
249,314,13,FALSE,4406,8213,1344,10,338,6.8,Ace wo Nerae! 2,Manga,Bandai Visual,Drama,unknown
250,315,1,FALSE,5141,7061,2270,5,834,6.65,Xiao Qian,Unknown,Polygram Japan,Action,Triangle Staff
251,318,10,FALSE,4374,2762,21960,35,10747,6.81,Hand Maid May,Original,Geneon Universal Entertainment,Comedy,TNK
252,319,3,FALSE,7501,5262,4971,5,2453,6.07,Happy World!,Unknown,KSS,Ecchi,Zexcs
253,322,12,FALSE,726,862,112741,2151,55443,7.89,Paradise Kiss,Manga,Aniplex,Slice of Life,Madhouse
254,323,13,FALSE,1079,435,201676,3075,83102,7.72,Mousou Dairinin,Original,WOWOW,Mystery,Madhouse
255,324,47,FALSE,1073,2727,22423,287,5812,7.72,Kidou Keisatsu Patlabor: On Television,Original,Tohokushinsha Film Corporation,Sci-Fi,Sunrise
256,326,4,FALSE,2278,1908,41628,287,21726,7.35,Petshop of Horrors,Manga,Trans Arts,Horror,Madhouse
257,327,26,FALSE,1643,3960,10061,66,4136,7.51,Puchi Pri*Yucie,Original,unknown,Comedy,Gainax
258,328,10,FALSE,7542,4645,6798,6,2442,6.06,Piano (TV),Original,animate Film,Music,OLM
259,329,26,FALSE,207,625,150440,3033,49279,8.35,Planetes,Manga,Bandai Visual,Drama,Sunrise
260,330,13,FALSE,2155,847,114081,531,64075,7.38,Midori no Hibi,Manga,Bandai Visual,Comedy,Studio Pierrot
261,331,45,FALSE,1077,4551,7156,60,2128,7.72,Mahoujin Guruguru,Manga,Dentsu,Adventure,Nippon Animation
262,332,38,FALSE,2228,6675,2716,10,931,7.36,Dokidoki?Densetsu: Mahoujin Guruguru,Manga,TV Tokyo,Adventure,Nippon Animation
263,333,51,FALSE,2633,6523,2915,18,1015,7.26,Mama wa Shougaku 4 Nensei,Original,unknown,Comedy,Sunrise
264,334,76,FALSE,1345,2214,32333,474,12916,7.61,Marmalade Boy,Manga,Asahi Broadcasting,Comedy,Toei Animation
265,335,26,FALSE,2189,2318,29808,198,12495,7.37,Matantei Loki Ragnarok,Manga,TV Tokyo,Comedy,Studio Deen
266,336,13,FALSE,5780,3862,10589,30,3177,6.5,Ginyuu Mokushiroku Meine Liebe,Visual novel,Rondo Robe,Fantasy,Bee Train
267,337,24,FALSE,6605,4163,8891,8,3826,6.31,Psychic Academy,Manga,Starchild Records,Comedy,E&G Films
268,338,40,FALSE,196,1695,49180,1831,15390,8.37,Versailles no Bara,Manga,Nippon Television Network,Military,Tokyo Movie Shinsha
269,339,13,FALSE,558,229,322643,11332,129678,8.01,Serial Experiments Lain,Original,TV Tokyo,Dementia,Triangle Staff
270,340,26,FALSE,1266,3083,17566,120,7540,7.64,Mutsu Enmei Ryuu Gaiden: Shura no Toki,Manga,TV Tokyo,Action,Studio Comet
271,341,25,FALSE,2368,1897,41940,303,18058,7.33,Spiral: Suiri no Kizuna,Manga,TV Tokyo,Drama,J.C.Staff
272,342,13,FALSE,3487,3691,11833,37,4064,7.05,Starship Operators,Light novel,Geneon Universal Entertainment,Drama,J.C.Staff
273,343,25,FALSE,3337,1545,55868,267,21830,7.09,Tsukuyomi: Moon Phase,Manga,unknown,Comedy,Shaft
274,344,20,FALSE,1866,4515,7327,61,2796,7.44,Futatsu no Spica,Manga,NHK,Sci-Fi,Group TAC
275,345,12,FALSE,987,2155,33631,217,11051,7.75,Eikoku Koi Monogatari Emma,Manga,Pony Canyon,Slice of Life,Studio Pierrot
276,346,13,FALSE,6831,3650,12219,14,4343,6.26,W: Wish,Visual novel,unknown,Drama,Trinet Entertainment
277,347,22,FALSE,4829,4991,5725,15,2232,6.72,Wild Arms: Twilight Venom,Game,Aniplex,Action,Bee Train
278,348,13,FALSE,5727,3385,14626,50,6173,6.51,Binzume Yousei,Original,Hal Film Maker,Comedy,Xebec
279,349,13,FALSE,6519,5935,3709,3,971,6.33,Magical Canan,Visual novel,unknown,Supernatural,AIC A.S.T.A.
280,350,51,FALSE,2791,2378,28587,325,12815,7.22,Ojamajo Doremi,Original,Asahi Broadcasting,Comedy,Toei Animation
281,351,49,FALSE,2197,3737,11476,49,5821,7.37,Ojamajo Doremi Sharp,Original,Asahi Broadcasting,Comedy,Toei Animation
282,352,50,FALSE,2322,3653,12184,78,5820,7.34,Motto! Ojamajo Doremi,Original,Asahi Broadcasting,Magic,Toei Animation
283,353,51,FALSE,1408,4160,8898,101,3886,7.59,Ojamajo Doremi Dokkaan!,Original,Asahi Broadcasting,Comedy,Toei Animation
284,354,12,FALSE,8564,4591,7022,4,2704,5.67,UG?Ultimate Girls,Unknown,m.o.e.,Comedy,Studio Matrix
285,355,24,FALSE,1294,166,384800,5249,190060,7.63,Shakugan no Shana,Light novel,Geneon Universal Entertainment,Action,J.C.Staff
286,356,24,FALSE,1696,86,542280,6098,296268,7.49,Fate/stay night,Visual novel,Geneon Universal Entertainment,Action,Studio Deen
287,357,4,FALSE,4749,647,144773,643,83658,6.73,Bokusatsu Tenshi Dokuro-chan,Light novel,Geneon Universal Entertainment,Comedy,Nomad
288,358,6,FALSE,3475,2801,21286,69,9348,7.05,"Iriya no Sora, UFO no Natsu",Light novel,Happinet Pictures,Drama,Toei Animation
289,359,2,FALSE,6191,5722,4057,5,1698,6.4,I'll/CKBC,Manga,Aniplex,Action,M.S.C
290,360,12,FALSE,6588,5517,4429,3,1481,6.31,Himiko-den,Game,Rakuonsha,Adventure,Group TAC
291,361,3,FALSE,7685,5203,5112,4,1764,6.01,Memories Off,Visual novel,E&G Films,Romance,unknown
292,362,3,FALSE,6243,6342,3126,1,1226,6.39,Memories Off 2nd,Visual novel,Picture Magic,Romance,unknown
293,363,4,FALSE,6244,6731,2655,0,968,6.39,Memories Off 3.5,Visual novel,unknown,Romance,Picture Magic
294,364,37,FALSE,1449,4112,9202,49,2255,7.57,Gallery Fake,Manga,TV Tokyo,Mystery,TMS Entertainment
295,365,1,FALSE,5211,3466,13914,45,7904,6.63,Fake,Manga,unknown,Police,unknown
296,366,7,FALSE,7702,2724,22432,44,10392,6,AIKa,Original,Bandai Visual,Action,Studio Fantasia
297,367,3,FALSE,3019,7414,1943,4,767,7.16,Akazukin Chacha OVA,Manga,Nihon Ad Systems,Comedy,Studio Gallop
298,369,12,FALSE,2765,1367,67076,570,18467,7.22,Boogiepop wa Warawanai: Boogiepop Phantom,Light novel,VAP,Dementia,Madhouse
299,370,13,FALSE,5150,4409,7782,17,3256,6.64,Burn Up Excess,Original,AIC,Action,Magic Bus
300,371,1,FALSE,1063,1301,70714,1344,42667,7.72,Cardcaptor Sakura Movie 1,Manga,Bandai Visual,Comedy,Madhouse
301,372,1,FALSE,257,1163,79924,1598,48274,8.29,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Manga,Bandai Visual,Comedy,Madhouse
302,373,6,FALSE,4657,4455,7600,20,3210,6.75,Bannou Bunka Neko-Musume,Manga,Starchild Records,Sci-Fi,Studio Fantasia
303,374,12,FALSE,5970,5673,4140,6,1618,6.45,Bannou Bunka Neko-Musume DASH!,Unknown,Movic,Action,Production Reed
304,375,12,FALSE,5241,5230,5049,6,1888,6.62,Bannou Bunka Neko-Musume (1998),Original,Movic,Action,Production Reed
305,376,1,FALSE,2504,659,143206,272,88342,7.29,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",Manga,VAP,Horror,Arms
306,377,6,FALSE,4276,4597,6989,31,3176,6.83,eX-Driver,Unknown,Bandai Visual,Action,Actas
307,378,1,FALSE,4547,6069,3499,1,1736,6.77,eX-Driver the Movie,Original,Bandai Visual,Action,Actas
308,379,26,FALSE,1516,1127,82012,883,36136,7.55,Heppoko Jikken Animation Excel?Saga,Manga,Victor Entertainment,Comedy,J.C.Staff
309,380,3,FALSE,2696,3115,17236,84,9490,7.24,Fushigi Yuugi OVA,Manga,Bandai Visual,Adventure,Studio Pierrot
310,381,6,FALSE,2267,3281,15591,73,8323,7.35,Fushigi Yuugi: Dai Ni Bu,Manga,unknown,Adventure,Studio Pierrot
311,382,4,FALSE,5903,2563,24853,34,13103,6.47,Futari Ecchi,Manga,Half H.P Studio,Comedy,Chaos Project
312,383,24,FALSE,3284,2838,20724,158,8395,7.1,Galaxy Angel,Game,Bandai Visual,Comedy,Madhouse
313,384,13,FALSE,2987,372,226727,2034,116369,7.17,Gantz,Manga,Fuji TV,Action,Gonzo
314,385,26,FALSE,4710,2314,29840,156,8302,6.74,Gilgamesh,Manga,Kansai Telecasting,Drama,Group TAC
315,386,41,FALSE,2310,4893,6011,17,2123,7.34,H2,Unknown,Asahi Broadcasting,Comedy,Production Reed
316,387,13,FALSE,539,564,163895,4751,64293,8.02,Haibane Renmei,Other,Kadokawa Shoten,Slice of Life,Radix
317,388,52,FALSE,695,3426,14269,158,6624,7.9,Capeta,Manga,TV Tokyo,Cars,Studio Comet
318,389,6,FALSE,1702,1622,52052,304,23771,7.49,Karas,Original,Showgate,Action,Tatsunoko Production
319,390,26,FALSE,2445,1095,84848,645,41093,7.31,Suzuka,Manga,Marvelous,Sports,Studio Comet
320,391,4,FALSE,4038,2969,18912,46,8907,6.9,Tales of Phantasia The Animation,Game,Geneon Universal Entertainment,Adventure,Actas
321,392,112,FALSE,117,252,306680,12216,148790,8.48,Yuu?Yuu?Hakusho,Manga,Yomiko Advertising,Action,Studio Pierrot
322,393,1,FALSE,3072,1713,48210,164,24254,7.15,Escaflowne,Original,Atelier Musa,Adventure,Bones
323,394,12,FALSE,2760,1797,45119,71,25471,7.22,Ai Yori Aoshi: Enishi,Manga,Geneon Universal Entertainment,Comedy,J.C.Staff
324,395,13,FALSE,2856,868,112212,414,69102,7.2,Gantz 2nd Stage,Manga,Fuji TV,Action,Gonzo
325,396,13,FALSE,899,2665,23304,238,10945,7.8,Seikai no Senki,Light novel,Bandai Visual,Action,Sunrise
326,397,10,FALSE,689,3136,16998,100,9012,7.91,Seikai no Senki II,Light novel,Bandai Visual,Action,Sunrise
327,398,2,FALSE,918,3526,13323,46,7050,7.79,Seikai no Senki III,Light novel,Bandai Visual,Action,Sunrise
328,399,1,FALSE,2034,6787,2591,2,945,7.41,Seikai no Senki Special,Light novel,Bandai Visual,Action,Sunrise
329,400,24,FALSE,640,949,101674,1921,45349,7.95,Seihou Bukyou Outlaw Star,Manga,Sotsu,Action,Sunrise
330,401,2,FALSE,491,1479,59971,354,34978,8.06,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,Manga,SME Visual Works,Romance,Studio Deen
331,402,1,FALSE,5224,8325,1280,1,485,6.63,Otogi Juushi Akazukin OVA,Original,unknown,Adventure,Madhouse
332,403,12,FALSE,4926,2664,23327,37,10453,6.69,Hanaukyou Maid-tai,Manga,m.o.e.,Comedy,Daume
333,404,6,FALSE,4194,2534,25419,123,12380,6.85,Bastard!!: Ankoku no Hakaishin,Manga,Shueisha,Action,AIC
334,405,1,FALSE,3755,1150,80890,222,46582,6.97,Blood: The Last Vampire,Original,Aniplex,Horror,Production I.G
335,406,13,FALSE,5099,3869,10546,12,4636,6.65,Buzzer Beater,Web manga,unknown,Shounen,TMS Entertainment
336,407,45,FALSE,832,2758,22038,195,9402,7.84,Tantei Gakuen Q,Manga,Group TAC,Comedy,Studio Pierrot
337,408,1,FALSE,1999,1579,54536,139,33480,7.41,Final Fantasy VII: Last Order,Game,Sony Pictures Entertainment,Action,Madhouse
338,411,26,FALSE,2309,1536,56280,312,24789,7.34,Gun x Sword,Original,Studio Tulip,Action,AIC A.S.T.A.
339,412,12,FALSE,5220,1417,64169,134,32523,6.63,Kore ga Watashi no Goshujinsama,Manga,Geneon Universal Entertainment,Comedy,Gainax
340,413,1,FALSE,10281,2040,37151,215,26020,2.32,Hametsu no Mars,Visual novel,Idea Factory,Sci-Fi,WAO World
341,415,1,FALSE,2496,2674,23149,56,11975,7.3,Tonari no Yamada-kun,4-koma manga,Tokuma Shoten,Slice of Life,Studio Ghibli
342,416,1,FALSE,531,891,109818,840,68140,8.03,Kurenai no Buta,Manga,Tokuma Shoten,Action,Studio Ghibli
343,417,26,FALSE,5638,1992,38478,113,19127,6.54,Ragnarök The Animation,Game,Frontier Works,Action,G&G Entertainment
344,418,1,FALSE,2280,3283,15567,17,8689,7.35,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,Manga,Fuji TV,Adventure,unknown
345,419,26,FALSE,3714,1823,44202,196,21108,6.99,Samurai Deeper Kyou,Manga,Starchild Records,Adventure,Studio Deen
346,420,1,FALSE,4689,3152,16766,39,9084,6.75,Spriggan,Manga,TBS,Adventure,Studio 4°C
347,421,13,FALSE,4821,4257,8428,26,3378,6.72,Stratos 4,Original,Bandai Visual,Comedy,Studio Fantasia
348,422,2,FALSE,4350,6818,2541,2,1112,6.82,Stratos 4 OVA,Unknown,Bandai Visual,Comedy,Studio Fantasia
349,423,6,FALSE,3968,6558,2864,2,1235,6.92,Stratos 4 Advance,Unknown,Bandai Visual,Comedy,unknown
350,424,24,FALSE,2771,3330,15129,111,3332,7.22,Dirty Pair,Light novel,Studio Nue,Adventure,Sunrise
351,425,2,FALSE,5677,5251,5007,9,2385,6.53,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,Manga,Movic,Comedy,Nippon Animation
352,426,4,FALSE,7021,3664,12104,22,5019,6.2,Final Fantasy,Game,Square Enix,Action,Madhouse
353,427,51,FALSE,530,1552,55435,1227,23854,8.03,Kaleido Star,Original,TV Tokyo,Comedy,Gonzo
354,428,1,FALSE,1260,3816,10908,23,5773,7.64,Kaleido Star: Aratanaru Tsubasa - Extra Stage,Original,Hal Film Maker,Adventure,Gonzo
355,429,1,FALSE,600,3819,10894,35,5578,7.97,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,Original,Hal Film Maker,Comedy,Gonzo
356,430,1,FALSE,1182,356,233510,609,152917,7.67,Fullmetal Alchemist: The Conqueror of Shamballa,Manga,Aniplex,Military,Bones
357,431,1,FALSE,39,87,535005,10846,366722,8.72,Howl no Ugoku Shiro,Novel,d-rights,Adventure,Studio Ghibli
358,432,6,FALSE,3037,3444,14125,77,6080,7.16,Iria: Zeiram The Animation,Original,Bandai Visual,Action,Ashi Production
359,433,1,FALSE,1074,651,143928,682,65744,7.72,"Kumo no Mukou, Yakusoku no Basho",Original,unknown,Drama,CoMix Wave Films
360,434,1,FALSE,8692,5405,4660,3,2292,5.61,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,Original,81 Produce,Action,AIC
361,435,20,FALSE,1608,1852,43437,445,19538,7.52,Magic Knight Rayearth,Manga,Yomiuri Telecasting,Adventure,Tokyo Movie Shinsha
362,437,1,FALSE,201,409,210706,4579,110145,8.36,Perfect Blue,Novel,Rex Entertainment,Dementia,Madhouse
363,438,3,FALSE,5316,3823,10867,17,4778,6.61,Phantom The Animation,Visual novel,KSS,Action,Arcs Create
364,439,2,FALSE,6970,4840,6129,13,2704,6.22,RG Veda,Manga,KSS,Adventure,animate Film
365,440,39,FALSE,317,839,115103,4946,33106,8.21,Shoujo Kakumei Utena,Original,TV Tokyo,Comedy,J.C.Staff
366,441,1,FALSE,1377,2307,29978,341,15933,7.6,Shoujo Kakumei Utena: Adolescence Mokushiroku,Original,Audio Tanaka,Dementia,J.C.Staff
367,442,1,FALSE,3000,589,159179,233,101560,7.17,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Manga,Aniplex,Adventure,Studio Pierrot
368,443,1,FALSE,2160,2026,37509,56,23597,7.38,Onegai?Teacher: Himitsu na Futari,Original,Bandai Visual,Comedy,Daume
369,444,13,FALSE,934,3005,18502,65,9192,7.78,Maria-sama ga Miteru: Haru,Light novel,unknown,Drama,Studio Deen
370,445,13,FALSE,6738,3501,13526,10,5207,6.28,Tales of Eternia The Animation,Game,unknown,Adventure,Production I.G
371,446,13,FALSE,5089,4360,7977,26,3112,6.66,Weiß Kreuz Glühen,Unknown,animate Film,Action,ufotable
372,447,25,FALSE,4447,3367,14790,170,5739,6.8,Weiß Kreuz,Unknown,animate Film,Action,Plum
373,448,2,FALSE,3173,2157,33585,39,19469,7.13,Tenjou Tenge: The Ultimate Fight,Manga,unknown,Adventure,Madhouse
374,449,1,FALSE,1312,1467,60638,185,34364,7.62,InuYasha Movie 04: Guren no Houraijima,Manga,unknown,Action,Sunrise
375,450,1,FALSE,1016,1371,66916,247,39050,7.74,InuYasha Movie 02: Kagami no Naka no Mugenjo,Manga,Kyoto Animation,Action,Sunrise
376,451,1,FALSE,762,1432,63170,185,35811,7.87,InuYasha Movie 03: Tenka Hadou no Ken,Manga,Kyoto Animation,Action,Sunrise
377,452,1,FALSE,1189,1436,62938,138,36779,7.67,InuYasha Movie 01: Toki wo Koeru Omoi,Manga,unknown,Action,Kyoto Animation
378,454,1,FALSE,6745,3090,17474,24,8384,6.27,.hack//Gift,Original,CyberConnect2,Comedy,Bee Train
379,455,26,FALSE,1282,2704,22733,240,5498,7.63,Fantastic Children,Original,unknown,Adventure,Nippon Animation
380,456,26,FALSE,3592,3373,14744,57,5023,7.02,Gokujou Seitokai,Original,Konami,Comedy,J.C.Staff
381,457,26,FALSE,37,124,446655,19137,158259,8.73,Mushishi,Manga,Avex Entertainment,Adventure,Artland
382,458,3,FALSE,6454,5145,5267,8,2324,6.34,Buttobi!! CPU,Unknown,Pink Pineapple,Comedy,OLM
383,459,1,FALSE,2870,1455,61500,240,36967,7.2,One Piece Movie 1,Manga,unknown,Action,Toei Animation
384,460,1,FALSE,2591,1665,50385,23,29948,7.27,One Piece Movie 2: Nejimaki-jima no Daibouken,Manga,Fuji Pacific Music Publishing,Action,Toei Animation
385,461,1,FALSE,3257,1737,47048,19,27673,7.11,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,Manga,Fuji Pacific Music Publishing,Action,Toei Animation
386,462,1,FALSE,1138,1590,53575,39,30819,7.69,One Piece Movie 4: Dead End no Bouken,Manga,Fuji Pacific Music Publishing,Action,Toei Animation
387,463,1,FALSE,2198,1774,45934,23,26681,7.37,One Piece Movie 5: Norowareta Seiken,Manga,unknown,Action,Toei Animation
388,464,1,FALSE,1021,1648,51009,147,29793,7.74,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,Manga,Fuji TV,Adventure,Toei Animation
389,465,1,FALSE,2071,1885,42353,17,23829,7.4,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,Manga,Fuji Pacific Music Publishing,Adventure,Toei Animation
390,466,1,FALSE,4344,2777,21623,6,11272,6.82,One Piece: Taose! Kaizoku Ganzack,Manga,unknown,Action,Production I.G
391,467,26,FALSE,128,299,270034,7101,116528,8.46,Ghost in the Shell: Stand Alone Complex,Manga,Bandai Visual,Action,Production I.G
392,468,1,FALSE,733,851,113908,765,64804,7.88,Ghost in the Shell 2: Innocence,Manga,unknown,Military,Production I.G
393,469,24,FALSE,2579,730,130953,800,68637,7.27,Karin,Manga,WOWOW,Comedy,J.C.Staff
394,470,13,FALSE,6117,3033,18178,30,7378,6.42,Okusama wa Joshikousei (TV),Manga,unknown,Slice of Life,Madhouse
395,471,13,FALSE,5415,3207,16231,37,5585,6.59,To Heart 2,Visual novel,unknown,Comedy,OLM
396,472,13,FALSE,5084,2913,19569,45,7375,6.66,To Heart,Visual novel,KSS,Drama,OLM
397,473,12,FALSE,4825,5050,5565,8,2313,6.72,Tide-Line Blue,Original,Bandai Visual,Action,Telecom Animation Film
398,474,4,FALSE,932,2304,30073,321,15549,7.78,Macross Plus,Original,Studio Nue,Drama,Triangle Staff
399,475,1,FALSE,3474,5451,4563,8,1568,7.05,Hotori: Tada Saiwai wo Koinegau,Unknown,unknown,Drama,Sunrise
400,476,12,FALSE,1914,2045,37005,161,17570,7.43,Ginban Kaleidoscope,Light novel,Aniplex,Sports,Karaku
401,478,26,FALSE,3010,1516,57952,317,23962,7.17,Sousei no Aquarion,Original,Media Factory,Action,Satelight
402,479,51,FALSE,835,1174,79179,774,33057,7.84,Ueki no Housoku,Manga,Shogakukan Productions,Action,Studio Deen
403,481,224,FALSE,1468,434,202590,2864,123585,7.57,Yu?Gi?Oh! Duel Monsters,Manga,Nihon Ad Systems,Adventure,Studio Gallop
404,482,180,FALSE,2757,857,113275,906,65845,7.23,Yu?Gi?Oh!: Duel Monsters GX,Manga,TV Tokyo,Action,Studio Gallop
405,483,24,FALSE,2018,2717,22520,120,5990,7.41,Kurau Phantom Memory,Original,TV Asahi,Action,Bones
406,484,1,FALSE,1867,4422,7718,22,3610,7.44,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Manga,unknown,Adventure,Studio Pierrot
407,485,26,FALSE,2146,4127,9120,59,4609,7.38,Damekko Doubutsu,4-koma manga,SKY Perfect Well Think,Slice of Life,Magic Bus
408,486,13,FALSE,167,574,161520,4886,55378,8.41,Kino no Tabi: The Beautiful World,Light novel,WOWOW,Action,A.C.G.T.
409,487,13,FALSE,4371,1330,69070,136,38209,6.81,Girls Bravo: Second Season,Manga,WOWOW,Harem,AIC Spirits
410,489,12,FALSE,1811,1878,42572,207,13187,7.46,Kamichu!,Original,Aniplex,Comedy,"""Brains Base"""
411,490,26,FALSE,1615,1766,46228,354,15776,7.52,Paniponi Dash!,Manga,Square Enix,Comedy,Shaft
412,495,26,FALSE,4410,3453,14038,34,4740,6.8,Bakuretsu Hunters,Manga,Sotsu,Adventure,Xebec
413,496,1,FALSE,5010,5758,3984,11,1371,6.67,Kamui no Ken,Novel,Kadokawa Shoten,Adventure,Madhouse
414,497,13,FALSE,5093,2743,22202,102,8218,6.66,Yami to Boushi to Hon no Tabibito,Visual novel,unknown,Adventure,Studio Deen
415,498,3,FALSE,6958,6005,3590,7,1312,6.22,Haja Taisei Dangaiou,Original,Network,Action,AIC
416,499,1,FALSE,6724,3924,10303,24,4886,6.28,Makai Toshi Shinjuku,Novel,Japan Home Video,Adventure,Madhouse
417,501,26,FALSE,1866,3696,11781,118,5716,7.44,Doraemon,Manga,unknown,Adventure,unknown
418,502,1,FALSE,3693,1938,40348,34,22833,6.99,Dragon Ball Movie 1: Shen Long no Densetsu,Manga,unknown,Action,Toei Animation
419,503,2,FALSE,8768,6019,3568,3,1217,5.57,Eien no Aselia,Visual novel,Studio Matrix,Adventure,unknown
420,504,1,FALSE,4917,4184,8781,34,5257,6.69,Fatal Fury: The Motion Picture,Game,Shochiku,Action,unknown
421,505,51,FALSE,2091,4599,6969,70,2173,7.39,Fushigiboshi no?Futagohime,Original,TV Tokyo,Magic,Hal Film Maker
422,506,23,FALSE,1806,5006,5679,32,1628,7.46,Glass no Kamen,Manga,Studio Jack,Drama,Eiken
